MUNICIPIO,UF,QTD_PARTICIPANTES,NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA,NOTA_GERAL_MEDIA,RENDA_FAMILIAR_SM_MEDIA
PARIPIRANGA,BA,920,465.32108695652175,485.1945652173913,498.78434782608696,485.7316304347826,579.3478260869565,502.8758913043478,0.6687022900763359
PARNAMIRIM,RN,3443,491.8302062155097,513.3608771420273,528.8627359860586,516.0390938135347,580.917804240488,526.2021434795236,1.4195546326793642
PARNARAMA,MA,530,436.97641509433964,456.3801886792453,478.4711320754717,450.4652830188679,549.2452830188679,474.3076603773585,0.6908658922914467
PARNAÍBA,PI,4679,477.54550117546484,493.1486215003206,511.46858303056206,493.71314383415256,595.1271639239154,514.2006026928831,1.0202883445441329
PAROBÉ,RS,409,478.7799511002445,515.1933985330073,529.960391198044,511.74327628361857,565.9657701711492,520.3285574572127,1.792799597180262
PARÁ DE MINAS,MG,1336,508.56773952095807,534.0309131736527,541.4618263473054,558.1089071856287,648.188622754491,558.0716017964071,1.9263458702064897
PASSIRA,PE,882,465.312925170068,479.40986394557825,497.70000000000005,487.19036281179143,550.0907029478458,495.9407709750567,0.6839407744874715
PASSO FUNDO,RS,2373,511.50396123050984,542.0377159713443,549.5595448798989,551.4422671723556,623.7926675094817,555.6672313527181,2.133565689981096
PASSOS,MG,2279,501.64150943396226,529.0009214567793,538.0735410267662,544.2442738043001,625.7920140412461,547.7504519526108,1.8295830882321538
PATO BRANCO,PR,1509,512.102451954937,541.9720344599073,544.4100728959576,562.1578528827038,597.9456593770709,551.7176143141153,2.2720419847328244
PATOS,PB,3735,480.46725568942435,497.8973493975904,514.6955287817939,508.8039089692102,593.4564926372155,519.0641070950469,1.0570169046925095
PATOS DE MINAS,MG,2277,521.390513833992,546.3071585419411,553.2547650417216,570.7603864734299,667.2112428634168,571.7848133509003,2.065013098861802
PATROCÍNIO,MG,1082,507.2473197781885,532.0865988909427,543.6241219963032,554.7924214417745,652.9390018484288,558.1378927911276,1.8860078277886496
PATU,RN,1062,459.4219397363465,471.293879472693,490.1032956685499,477.0442561205273,577.1374764595104,495.0001694915254,0.8113207547169812
PAU DOS FERROS,RN,2283,471.7879982479194,492.03893999123954,509.48037669732804,499.05225580376697,598.7910643889619,514.2301270258432,1.050370275791624
PAUDALHO,PE,841,463.7178359096314,476.00606420927465,497.91082045184305,478.2502972651605,539.024970273484,490.9819976218787,0.8810303752233473
PAUINI,AM,62,458.7096774193548,449.85,454.6983870967742,460.05967741935484,517.4193548387096,468.1474193548387,0.7659010600706714
PAULISTA,PE,5578,480.8110971674435,499.21991753316604,522.7022230190032,503.14403011832195,574.1197561850125,515.9994048045894,1.2113367009908684
PAULISTANA,PI,869,452.0775604142693,467.1843498273878,482.5231300345224,475.2445339470656,598.9413118527043,495.1941772151898,0.7631286982248521
PAULO AFONSO,BA,2302,479.9180278019114,498.1591659426585,515.3250217202433,499.29274543874885,582.380538662033,515.015099913119,1.152269062428012
PAULÍNIA,SP,956,532.9537656903766,555.1001046025104,563.4748953974895,583.1430962343097,619.8535564853556,570.9050836820084,2.672153024911032
PAÇO DO LUMIAR,MA,3252,464.5532902829028,484.88886838868393,505.44059040590406,476.11682041820416,555.5781057810578,497.31553505535055,1.0052600385242259
PEDERNEIRAS,SP,300,521.5323333333333,545.5203333333334,555.3156666666667,571.2183333333334,618.7333333333333,562.4639999999999,2.3547548291233285
PEDRA BRANCA,CE,551,470.2791288566243,485.8998185117967,500.3161524500908,488.4653357531761,574.2286751361162,503.8378221415608,0.6684607104413348
PEDRA PRETA,MT,166,469.8933734939759,485.978313253012,504.3240963855422,477.62048192771084,536.2650602409639,494.81626506024094,1.5495049504950495
PEDREIRA,SP,254,511.1468503937008,532.0988188976378,545.8468503937008,557.0901574803149,588.7401574803149,546.9845669291337,2.2962406015037593
PEDREIRAS,MA,1115,467.09363228699556,486.50457399103135,503.1143497757848,487.5382062780269,600.9506726457399,509.0402869955157,0.9260670731707317
PEDRO AFONSO,TO,395,441.2686075949367,450.846329113924,472.0420253164557,447.2820253164557,496.9113924050633,461.6700759493671,1.108934169278997
PEDRO CANÁRIO,ES,263,465.9003802281369,491.05247148288976,503.19163498098857,488.86692015209127,547.2243346007605,499.2471482889734,1.1185015290519877
PEDRO II,PI,788,465.50647208121825,488.3633248730964,499.2220812182741,478.06192893401015,572.6903553299493,500.7688324873096,0.8001567398119123
PEDRO LEOPOLDO,MG,743,505.7010767160162,539.3547779273216,547.2658142664873,548.7990578734859,617.3082099596231,551.6857873485868,1.8980996068152032
PEIXE,TO,85,461.3905882352941,464.7458823529412,486.73647058823525,466.6788235294117,540.4705882352941,484.0044705882353,0.8523936170212766
PEIXOTO DE AZEVEDO,MT,156,476.4814102564103,504.0192307692308,518.499358974359,490.8621794871795,556.1538461538462,509.20320512820507,1.5281030444964872
PELOTAS,RS,6342,492.93582466099025,522.3877010406811,537.7541469567959,528.0320561337118,579.19899085462,532.0617439293597,1.70954442875892
PENALVA,MA,197,442.08934010152285,460.5116751269036,481.1634517766497,444.3847715736041,522.741116751269,470.17807106598985,0.6545566502463054
PENEDO,AL,1181,465.79288738357326,479.6598645215919,500.4234546994073,476.62557154953436,553.5478408128705,495.2099237933955,0.9114304812834224
PENTECOSTE,CE,838,468.16229116945107,491.2747016706444,509.2040572792363,497.8657517899761,582.4343675417662,509.7882338902148,0.7475979305247598
PENÁPOLIS,SP,494,525.1609311740891,546.4761133603239,553.4070850202429,559.6611336032388,609.4736842105264,558.8357894736841,2.121476888387824
PEREIRA BARRETO,SP,271,501.45608856088563,519.0047970479704,535.9424354243542,544.4586715867158,573.3579335793358,534.8439852398524,1.9163090128755365
PERUÍBE,SP,692,495.4076589595375,522.3414739884392,538.2878612716763,534.167774566474,565.2312138728323,531.0871965317917,1.4973026689381033
PESQUEIRA,PE,1503,469.5423153692615,489.31536926147703,511.46021290751827,492.01237524950096,575.2894211576846,507.5239387890885,0.8527566853747112
PETROLINA,PE,9067,490.7019300761002,511.0949156281019,525.4407742362413,526.1228851880446,595.361199955884,529.7443410168744,1.337497024863272
PETROLÂNDIA,PE,867,463.5148788927336,480.277970011534,506.13460207612457,483.45732410611305,563.6678200692041,499.41051903114186,0.9134441087613293
PETRÓPOLIS,RJ,2798,509.7055754110078,542.6363831308078,549.8951036454611,549.8125089349535,632.4874910650465,556.9074124374554,1.798228328452438
PIANCÓ,PB,566,459.702296819788,475.6026501766784,489.0174911660778,480.50441696113074,606.8197879858657,502.3293286219081,0.8106995884773662
PICOS,PI,5082,464.9849665486029,485.7974025974026,500.0642266824085,490.26723730814643,594.9547422274695,507.213715072806,0.9423274974253347
PICUÍ,PB,824,470.5782766990291,490.9864077669903,505.7,493.2105582524272,568.8834951456311,505.87174757281554,0.7847172512526843
PIEDADE,SP,439,504.61548974943054,535.4141230068337,546.9323462414578,551.7628701594533,583.6902050113895,544.4830068337129,1.84432933478735
PILAR,AL,772,452.7607512953368,465.393652849741,490.8852331606218,456.7475388601036,534.3782383419689,480.0330829015544,0.8583601286173633
PILAR DO SUL,SP,323,500.26006191950466,527.1835913312693,539.4185758513933,552.3696594427245,577.6470588235294,539.3757894736841,1.8046492659053834
PILÃO ARCADO,BA,198,457.41363636363633,468.36565656565654,483.8217171717172,462.7207070707071,537.070707070707,481.87848484848485,0.8655523255813954
PIMENTA BUENO,RO,374,486.24144385026733,500.06042780748663,516.3860962566845,508.23235294117643,563.7967914438502,514.943422459893,1.5740045078888054
PINDAMONHANGABA,SP,1138,511.8576449912127,545.8179261862917,555.2057117750439,562.6111599297012,629.8769771528998,561.0738840070298,2.0437096161155455
PINDARÉ-MIRIM,MA,406,461.7731527093596,475.1049261083744,492.1049261083744,467.6325123152709,551.4285714285714,489.6088177339901,0.9153981264637002
PINDOBAÇU,BA,319,455.2630094043887,468.17805642633226,491.2783699059561,459.75297805642634,543.0721003134796,483.5089028213166,0.6295592705167173
PINDORETAMA,CE,406,465.03029556650245,488.43054187192115,502.15,491.71256157635463,612.807881773399,512.0262561576353,0.8345543345543346
PINHAIS,PR,1405,500.24512455516015,531.7973665480428,543.0123131672598,535.8924555160143,566.491103202847,535.4876725978647,2.0250826073896064
PINHEIRO,MA,2248,458.991103202847,474.1809608540926,491.25031138790035,461.89826512455517,550.7562277580071,487.4153736654804,0.8327276856688621
PINHEIROS,ES,235,484.02936170212763,508.6923404255319,520.467659574468,512.6782978723404,588.5106382978723,522.875659574468,1.1995535714285714
PINHÃO,PR,245,484.50204081632654,524.3465306122449,529.5371428571428,511.23795918367347,543.5102040816327,518.6267755102041,1.5397412199630314
PIO IX,PI,315,456.7320634920635,481.74253968253964,500.04571428571427,479.6146031746032,605.0793650793651,504.64285714285705,0.6823647294589178
PIO XII,MA,357,445.9439775910364,456.62857142857143,474.79103641456584,445.5098039215686,537.703081232493,472.11529411764707,0.8422439759036144
PIRACANJUBA,GO,552,486.2630434782609,506.63713768115946,524.9623188405798,511.78586956521735,601.9565217391304,526.3209782608695,1.5470430107526882
PIRACICABA,SP,4111,530.8207978594015,560.6635125273657,564.1352955485283,581.3489418632936,640.0145949890538,575.3966285575286,2.4252901247329617
PIRACURUCA,PI,696,469.9185344827586,489.12140804597703,503.9198275862069,493.3632183908046,580.2586206896551,507.3163218390804,0.6454198473282443
PIRAJU,SP,576,507.8298611111111,539.7281250000001,551.5319444444444,554.1385416666667,595.3472222222222,549.7151388888889,1.94858418025915
PIRAJUÍ,SP,242,487.6152892561983,517.1061983471075,534.795041322314,526.800826446281,589.00826446281,531.0651239669421,1.9952380952380953
PIRANGA,MG,340,498.0211764705883,519.0629411764705,525.2058823529412,541.2123529411765,598.2352941176471,536.3475294117646,1.2441666666666666
PIRAPORA,MG,1070,488.63158878504674,511.83130841121493,528.5589719626169,515.3124299065421,576.9158878504672,524.2500373831775,1.5253467240554759
PIRAQUARA,PR,588,490.7474489795918,523.6772108843537,532.8180272108843,514.737074829932,543.3333333333334,521.0626190476191,1.849584398976982
PIRASSUNUNGA,SP,1045,530.8862200956937,553.9181818181818,561.4012440191387,577.4306220095693,641.4354066985646,573.0143349282297,2.3048065650644785
PIRATINI,RS,202,464.4846534653465,501.3955445544554,520.4539603960396,480.0831683168317,551.7821782178218,503.63990099009897,1.2593406593406593
PIRENÓPOLIS,GO,415,473.4433734939759,499.2542168674699,518.6279518072289,498.2096385542169,591.5180722891566,516.2106506024096,1.3897216274089936
PIRES DO RIO,GO,744,484.88709677419354,506.1858870967742,517.423252688172,501.9372311827957,577.6612903225806,517.6189516129032,1.5695121951219513
PIRIPIRI,PI,1801,466.770183231538,485.15935591338143,499.6908384230982,480.82837312604113,580.9328151027207,502.67631315935586,0.800273390036452
PITANGA,PR,545,475.75743119266053,499.3921100917431,515.1447706422019,497.34623853211014,546.7522935779816,506.87856880733943,1.4925837320574162
PITANGUEIRAS,SP,244,492.3459016393442,513.5135245901639,535.4450819672131,534.5827868852459,591.7213114754098,533.5217213114754,1.7524557956777995
PITANGUI,MG,389,497.9992287917738,527.2354755784062,536.224678663239,550.4917737789203,612.0308483290488,544.7964010282776,1.7878315132605305
PIUMHI,MG,629,500.3949125596185,529.2392686804452,539.8438791732909,550.2968203497616,632.5914149443561,550.4732591414945,1.874003984063745
PLANALTINA,GO,1091,464.589825847846,486.01530705774513,511.8671860678277,482.4401466544454,526.544454628781,494.291384051329,1.1169651423089222
PLÁCIDO DE CASTRO,AC,184,451.13695652173914,458.9945652173913,487.3760869565217,465.9701086956522,510.8695652173913,474.86945652173915,0.9789603960396039
POCINHOS,PB,239,476.43389121338913,497.76359832635984,510.93514644351467,493.0138075313808,586.9456066945606,513.018410041841,0.856338028169014
POCONÉ,MT,217,457.0198156682028,472.6811059907834,492.7958525345622,471.3912442396313,543.0414746543779,487.38589861751154,1.3509615384615385
POJUCA,BA,660,478.7275757575758,497.2825757575758,519.8299999999999,497.53075757575755,571.1515151515151,512.9044848484848,1.09006092916984
POMBAL,PB,1312,468.4105945121951,490.516387195122,500.72987804878045,496.7679115853659,616.3719512195122,514.5593445121951,0.793189730200174
POMPÉU,MG,279,492.82078853046596,518.2806451612903,529.4781362007168,529.5240143369176,667.0250896057348,547.4257347670251,1.464594127806563
PONTA DE PEDRAS,PA,391,452.6831202046036,469.1468030690537,487.876726342711,463.63324808184143,532.3273657289003,481.13345268542196,0.7922818791946309
PONTA GROSSA,PR,3366,514.6541295306001,542.0530600118835,544.9646464646464,543.3942959001782,565.0148544266191,542.0161972667854,2.0532564450474897
PONTA PORÃ,MS,1040,488.0061538461539,506.16346153846155,520.44375,500.98942307692306,545.0,512.1205576923078,1.400337837837838
PONTAL,SP,370,491.74756756756756,509.6032432432433,532.202972972973,517.4908108108108,582.6486486486486,526.7386486486487,1.819327731092437
PONTE NOVA,MG,1711,494.93296317942725,529.7712448860316,534.3320864991233,531.8616598480421,621.4845119812975,542.4764932787843,1.5406480117820325
PONTES E LACERDA,MT,643,465.2326594090202,485.9443234836703,504.0894245723173,481.57931570762054,533.4681181959564,494.0627682737169,1.6262643290627108
PORANGATU,GO,827,466.16215235792015,483.5813784764208,499.006045949214,483.49359129383316,550.6166868198308,496.57197097944373,1.1478494623655915
PORECATU,PR,122,477.8606557377049,504.12868852459013,522.3918032786886,505.79918032786884,567.8688524590164,515.6098360655739,1.81
PORTALEGRE,RN,381,451.53044619422576,475.2855643044619,491.85118110236215,468.2543307086614,563.6220472440945,490.10871391076114,0.8718381112984823
PORTEIRAS,CE,398,463.9786432160804,480.621608040201,487.92336683417085,491.34597989949754,570.5527638190955,498.884472361809,0.6495028409090909
PORTEIRINHA,MG,766,477.2838120104439,502.6018276762402,516.8351174934726,512.7638381201044,597.5718015665797,521.4112793733682,1.1365774240231548
PORTEL,PA,806,443.63746898263025,459.0900744416873,476.79751861042183,446.3131513647643,513.0272952853599,467.7731017369727,0.7271366358192706
PORTO ACRE,AC,160,449.335625,467.98375,485.456875,448.19375,497.0,469.59400000000005,0.7893586005830904
PORTO ALEGRE,RS,15884,513.9538970032737,552.3364077058675,560.4231176026191,562.7507114077059,627.7020901536137,563.4332447746159,2.066756360027112
PORTO CALVO,AL,601,454.6595673876872,471.79184692179706,492.1281198003328,471.977537437604,567.1880199667221,491.5490183028287,0.9026870007262164
PORTO DA FOLHA,SE,381,446.15354330708664,461.73490813648294,480.0496062992126,463.4803149606299,544.1469816272966,479.1130708661417,0.6460987261146497
PORTO DE MOZ,PA,297,448.05084175084176,457.89023569023567,478.4198653198654,446.1441077441077,507.003367003367,467.5016835016835,0.8952569169960475
PORTO ESPERIDIÃO,MT,109,453.0293577981651,472.89724770642204,488.82018348623853,465.643119266055,522.0183486238532,480.4816513761468,1.1132286995515694
PORTO FELIZ,SP,272,507.7779411764706,537.4963235294117,548.9452205882353,558.0150735294118,581.9852941176471,546.8439705882353,2.3076335877862597
PORTO FERREIRA,SP,777,528.3232947232948,558.719305019305,557.6907335907337,574.742471042471,644.7104247104247,572.837245817246,2.1806062819576333
PORTO FRANCO,MA,737,458.7976933514247,474.10827679782903,490.8366350067842,464.65970149253735,550.8819538670285,487.8568521031208,0.9986528098537336
PORTO GRANDE,AP,412,445.84733009708737,464.2660194174757,481.3915048543689,446.4509708737864,514.2718446601941,470.4455339805825,0.8872549019607843
PORTO MURTINHO,MS,58,457.11379310344824,496.12931034482756,513.5689655172414,468.2637931034483,524.8275862068965,491.9806896551724,1.2255244755244756
PORTO NACIONAL,TO,1518,460.55586297760215,476.333860342556,496.8081027667984,476.60691699604746,532.8722002635046,488.63538866930173,1.2071870170015455
PORTO SEGURO,BA,1790,478.1980446927374,499.6021787709497,519.3586592178771,493.10793296089383,555.2067039106146,509.0947039106145,1.23895244504262
PORTO UNIÃO,SC,313,514.2549520766772,533.529392971246,544.4076677316294,556.5821086261981,583.5143769968051,546.4576996805112,2.1162691652470187
PORTO VELHO,RO,9636,476.32178289746787,494.7291199667912,511.39149024491496,490.0841116645911,561.0128684101287,506.7078746367788,1.4094088904367619
PORTO WALTER,AC,61,437.9131147540984,451.2049180327869,479.4688524590164,438.01967213114756,550.1639344262295,471.3540983606557,1.03125
POSSE,GO,870,457.947816091954,468.08816091954026,494.42494252873564,472.761724137931,519.0574712643678,482.4560229885057,1.0970338983050847
POUSO ALEGRE,MG,2012,518.9491053677932,551.3778827037773,554.1451789264414,572.5678429423459,649.1351888667992,569.2350397614315,1.9710519832471052
