NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA
FERNANDO DE NORONHA,PE,41,498.64146341463413,505.0975609756098,519.9951219512195,503.1731707317073,572.1951219512196,519.820487804878,2.5
FERNANDÓPOLIS,SP,1277,519.8488645262333,529.0837118245889,540.2977290524667,561.3998433829287,700.6577916992952,570.2575880971026,3.013533834586466
FERRAZ DE VASCONCELOS,SP,1970,482.10715736040606,515.2905583756345,533.0240101522843,510.65974619289335,607.2081218274112,529.6579187817259,2.1960977532518724
FLORESTA,PE,999,454.35025025025027,465.9807807807808,488.6540540540541,478.5027027027027,570.3503503503504,491.56762762762764,1.1263736263736264
FLORESTA DO ARAGUAIA,PA,145,452.88965517241377,454.5344827586207,479.3151724137931,458.30206896551726,508.2758620689655,470.6634482758621,1.4363636363636363
FLORIANO,PI,3898,462.13414571575163,475.13817342226787,494.0385582349923,487.34120061570036,602.3140071831708,504.19321703437663,1.3534816247582204
FLORIANÓPOLIS,SC,7884,542.0069000507357,564.8712962962962,564.6230593607306,585.9014332825977,683.0796549974632,588.0964687975647,4.7843438219493475
FONTE BOA,AM,216,438.9828703703704,433.89907407407406,457.80925925925925,439.19814814814816,490.0925925925926,451.99638888888893,1.0712074303405572
FORMIGA,MG,843,530.8315539739027,547.2393831553974,548.7564650059312,592.6711743772241,733.4282325029656,590.5853618030842,2.8655778894472363
FORMOSA,GO,2218,482.3755635707845,496.10761947700627,513.5931920649233,503.192515779982,595.2750225428314,518.1087826871055,2.232938856015779
FORMOSA DA SERRA NEGRA,MA,656,442.8798780487805,442.85533536585365,462.9246951219512,462.5557926829268,566.9512195121952,475.6333841463414,0.9896226415094339
FORMOSA DO RIO PRETO,BA,485,451.95525773195874,451.68474226804125,476.4356701030928,468.20247422680416,536.4948453608248,476.95459793814433,1.259322033898305
FORMOSO DO ARAGUAIA,TO,251,472.4195219123506,479.33824701195215,496.600796812749,478.7043824701195,597.4501992031873,504.90262948207175,1.99163179916318
FORQUILHA,CE,703,465.42588904694173,477.12332859174967,502.727027027027,514.5342816500711,584.2958748221906,508.82128022759605,1.1951219512195121
FORTALEZA,CE,53330,508.3548190511907,531.1577423588974,537.9991374460903,555.2225145321582,668.4567785486593,560.2381983873992,2.53521034216535
FOZ DO IGUAÇU,PR,5138,509.62658622031915,528.026041261191,543.9952705332814,538.1776761385753,627.7072790969248,549.5065706500584,3.0196844243087018
FRAIBURGO,SC,330,500.9745454545455,529.6430303030303,540.9075757575757,544.7618181818182,665.030303030303,556.2634545454545,3.0422960725075527
FRANCA,SP,4194,513.9939198855508,536.9484978540772,546.6412970910825,567.7146638054363,683.7815927515499,569.8159942775394,3.2819523269012487
FRANCISCO BELTRÃO,PR,1792,503.3619419642857,523.0553013392857,535.2710379464286,535.30390625,624.6875,544.3359375,3.2722365038560413
FRANCISCO MORATO,SP,1389,478.6971202303816,513.3922246220303,530.0014398848092,503.79928005759535,582.3614110871131,521.6502951763858,1.9193324061196106
FRANCISCO SÁ,MG,517,467.2938104448743,478.99671179883944,494.66537717601545,489.8642166344294,638.9555125725338,513.9551257253385,1.3793103448275863
FRANCO DA ROCHA,SP,1333,488.41102775693923,516.4133533383346,535.7336834208552,513.0540885221305,608.0870217554389,532.3398349587397,2.2822364901016585
FREDERICO WESTPHALEN,RS,1706,492.00410316529894,510.3495896834701,524.7549824150059,523.8746189917937,648.8276670574443,539.9621922626026,2.6224823081110507
FRUTAL,MG,916,485.41255458515286,507.04639737991266,517.8573144104803,514.453056768559,635.0218340611353,531.958231441048,2.609702315325248
FÁTIMA DO SUL,MS,367,482.6,492.51089918256133,510.0258855585831,503.8359673024523,608.9373297002725,519.5820163487738,2.3041362530413627
GANDU,BA,1513,458.79134170522144,475.79656311962987,496.595373430271,477.05855915399866,595.0693985459352,500.6622471910112,1.210257948410318
GARANHUNS,PE,5514,482.69528472977873,504.9368153790352,521.1520856002902,518.3030105186797,628.9735219441421,531.2121436343853,1.5654427266338722
GARARU,SE,460,451.4030434782609,457.1484782608695,475.40934782608696,463.7321739130434,591.695652173913,487.87773913043475,1.0387596899224807
GARIBALDI,RS,321,527.7707165109034,548.3018691588785,555.7205607476635,576.1794392523365,690.0311526479751,579.6007476635514,4.272020725388601
GAROPABA,SC,406,509.4428571428571,537.7509852216749,551.3738916256158,547.5100985221675,621.9704433497537,553.6096551724138,3.0683673469387753
GARÇA,SP,525,502.2700952380952,522.16,535.3,542.368380952381,662.0190476190476,552.8235047619048,2.6508972267536706
GETÚLIO VARGAS,RS,322,490.9611801242236,508.9428571428572,530.0,515.8655279503106,643.7888198757764,537.9116770186336,2.8129496402877696
GIRAU DO PONCIANO,AL,1305,457.595938697318,472.26743295019156,488.32804597701147,484.4591570881226,607.2796934865901,501.9860536398467,0.9504587155963303
GIRUÁ,RS,204,491.8044117647059,511.675,527.9406862745097,516.0367647058823,616.5686274509804,532.8050980392156,2.0806451612903225
GLÓRIA DO GOITÁ,PE,739,461.50284167794314,476.7974289580514,494.01001353179976,494.96914749661704,578.0514208389716,501.0661705006766,1.1148197596795728
GOIANA,PE,1580,471.2567088607595,488.12854430379747,504.5839873417721,502.6601265822785,611.5696202531645,515.6397974683543,1.3822393822393821
GOIANINHA,RN,1043,473.3121764141898,493.29338446788114,508.01121764141897,494.2316395014381,605.1006711409397,514.7898178331735,1.599203187250996
GOIANIRA,GO,1045,470.64832535885165,490.351004784689,511.2012440191388,495.2172248803828,628.3827751196172,519.1601148325359,1.805232558139535
GOIANÉSIA,GO,1435,488.50627177700346,507.1393031358885,518.9354006968641,526.1048083623693,665.8675958188153,541.3106759581881,2.294799498746867
GOIANÉSIA DO PARÁ,PA,339,460.8029498525074,473.0542772861357,491.4100294985251,466.7864306784661,549.8525073746313,488.3812389380531,1.479368932038835
GOIATUBA,GO,398,492.8577889447236,514.1756281407035,527.035175879397,535.4118090452262,626.4321608040201,539.182512562814,2.5979087452471483
GOIOERÊ,PR,412,491.8373786407767,508.5172330097088,530.1594660194176,520.9662621359223,646.7961165048544,539.6552912621361,2.7788461538461537
GOIÁS,GO,912,472.53475877192983,492.91008771929825,509.08190789473684,501.51995614035087,625.7456140350877,520.3584649122806,2.1048275862068966
GOIÂNIA,GO,29705,522.3662447399428,541.7977848846995,545.3944184480727,563.3764315771756,709.5983841104191,576.5066527520619,3.827542831666773
GOVERNADOR MANGABEIRA,BA,722,456.5891966759003,472.69736842105266,488.1846260387812,473.9095567867036,568.6980609418282,492.0157617728531,1.1366279069767442
GOVERNADOR NUNES FREIRE,MA,311,449.6122186495177,451.7488745980707,480.9012861736334,466.2993569131833,573.8263665594856,484.47762057877816,0.981081081081081
GOVERNADOR VALADARES,MG,5081,503.49805156465266,527.1004329856327,537.1685101358,547.1996654201929,677.8783703995276,558.5690061011612,2.8945979236318844
GRAJAÚ,MA,1098,455.4814207650273,462.0409836065574,484.91867030965386,466.51566484517303,565.8469945355191,486.96074681238616,1.302936630602782
GRANJA,CE,1344,455.8691220238095,464.60275297619046,485.41875000000005,490.2870535714286,536.2053571428571,486.47660714285723,0.9860088365243005
GRAVATAÍ,RS,3256,500.37708845208846,529.1870700245701,544.2134520884521,524.2620393120393,605.0307125307125,540.6140724815725,2.5759958071278826
GRAVATÁ,PE,1952,484.3506659836066,509.62228483606555,523.2421618852459,518.596618852459,641.6188524590164,535.4861168032787,1.4948224852071006
GUAJARÁ-MIRIM,RO,1062,457.7043314500942,460.7270244821092,482.3282485875706,465.08201506591337,538.5122410546139,480.87077212806025,1.6116941529235382
GUANAMBI,BA,3345,482.0236771300448,494.7706427503737,509.9831689088191,506.3724364723468,652.4902840059791,529.1280418535127,1.451144611948632
GUANHÃES,MG,743,482.1250336473755,503.0960969044415,513.9145356662181,525.0402422611037,634.4818304172275,531.7315477792732,2.044817927170868
GUAPIMIRIM,RJ,443,490.0751693002257,511.48397291196386,524.2618510158013,510.3074492099323,598.0135440180587,526.8283972911964,2.049099836333879
GUAPORÉ,RS,510,510.69313725490196,533.6272549019608,547.7109803921568,549.813137254902,660.9803921568628,560.5649803921568,3.243862520458265
GUARABIRA,PB,3045,475.6110673234811,496.315500821018,508.028275862069,502.0884729064039,639.6453201970444,524.3377274220032,1.422479525557752
GUARACIABA DO NORTE,CE,1330,470.7995488721805,494.38969924812034,505.76917293233083,514.8994736842105,650.1804511278195,527.2076691729324,1.1372854914196568
GUARAMIRIM,SC,295,496.90542372881356,527.2966101694915,543.9952542372881,535.3322033898305,652.4745762711865,551.200813559322,3.2868217054263567
GUARANTÃ DO NORTE,MT,313,500.51661341853037,515.3642172523962,526.1223642172523,532.408945686901,599.6805111821086,534.8185303514376,3.0032967032967033
GUARAPARI,ES,1746,506.4885452462772,528.4736540664376,537.5815005727377,536.0095647193585,641.2371134020618,549.9580756013745,2.456532416502947
GUARAPUAVA,PR,2453,502.5917651854872,523.8826742763962,535.4755809213209,524.0202201386059,612.5479005299633,539.7036282103547,3.043633540372671
GUARARAPES,SP,425,505.54423529411764,524.347294117647,541.0291764705883,557.4310588235294,652.9882352941177,556.268,2.7037037037037037
GUARATINGUETÁ,SP,1330,523.2990225563909,552.8584962406015,558.0651879699248,579.9036090225565,681.172932330827,579.0598496240602,3.350235057085292
GUARATUBA,PR,402,498.3905472636816,510.54825870646766,534.2121890547263,526.3116915422885,607.9601990049752,535.4845771144278,2.81163708086785
GUARAÍ,TO,878,457.05626423690205,460.1876993166287,485.7006833712984,474.4544419134396,597.2209567198178,494.9240091116173,1.770011273957159
GUARUJÁ,SP,2589,490.6941290073388,518.2808806488991,534.7946697566628,519.6242564696794,615.9984550019312,535.8784781769023,2.47756981580511
GUARULHOS,SP,12980,503.5397149460709,532.655716486903,546.0953235747303,542.6476040061633,639.1525423728814,552.8181802773498,3.0019461459928536
GUAXUPÉ,MG,813,517.8123001230013,538.4854858548586,547.3225092250923,565.0440344403444,694.7109471094711,572.6750553505535,2.8819530284301607
GUAÇUÍ,ES,530,497.8271698113208,519.5609433962264,526.8524528301887,534.1960377358491,642.7547169811321,544.2382641509433,1.923407917383821
GUAÍBA,RS,1574,485.65393900889455,514.5501270648031,532.3764930114359,504.8151207115629,582.8081321473952,524.0407623888184,2.4257333828444114
GUAÍRA,SP,1282,493.1019500780031,505.9709828393136,521.7352574102964,526.6042901716069,615.3042121684867,532.5433385335413,2.7167673716012084
GUIRATINGA,MT,168,461.16130952380956,473.88452380952384,493.05833333333334,474.7529761904762,577.3809523809524,496.0476190476191,2.151351351351351
GURUPI,TO,1402,491.62025677603424,507.84636233951494,520.2335235378032,522.0347360912981,645.4065620542083,537.4282881597717,2.81664364640884
HIDROLÂNDIA,CE,412,483.6043689320388,493.28470873786404,511.7334951456311,525.4283980582525,705.8737864077669,543.9849514563107,1.2486559139784945
HORIZONTE,CE,1535,468.6119218241043,486.12306188925083,506.22762214983715,504.053680781759,583.0618892508144,509.6156351791531,1.161547212741752
HORIZONTINA,RS,293,512.0068259385665,537.3904436860068,548.2546075085324,561.9501706484641,652.9010238907849,562.500614334471,3.5275974025974026
HORTOLÂNDIA,SP,2309,503.74395842356,529.4232568211347,542.0519705500217,536.8980944131658,621.9055868341273,546.8045734084019,2.90990990990991
HUMAITÁ,AM,795,452.88100628930823,454.4791194968554,478.58415094339625,459.14138364779876,522.1132075471698,473.43977358490577,1.5149953139643861
HUMBERTO DE CAMPOS,MA,368,438.370652173913,446.66494565217397,468.0328804347826,447.7247282608696,551.6847826086956,470.49559782608696,0.7395833333333334
IBAITI,PR,555,488.74990990990995,505.5772972972973,528.3473873873874,514.663963963964,610.3423423423424,529.5361801801802,2.6666666666666665
IBATÉ,SP,357,501.3126050420168,524.9473389355743,536.7182072829131,531.590756302521,640.6162464985995,547.0370308123249,2.307439824945295
IBIAPINA,CE,620,475.0103225806452,493.24,505.17483870967743,506.0143548387097,616.9354838709677,519.275,1.2021696252465484
IBICARAÍ,BA,930,457.5043010752688,472.9483870967742,492.3856989247312,479.1264516129032,580.6881720430108,496.53060215053756,1.1931818181818181
IBIMIRIM,PE,462,448.91709956709957,467.53376623376624,490.2848484848485,482.0859307359308,533.7229437229437,484.5089177489177,0.9400352733686067
IBIPORÃ,PR,738,503.0719512195122,520.5947154471545,532.4369918699186,529.3719512195122,615.3387533875339,540.1628726287263,2.783169533169533
IBIRITÉ,MG,1900,496.4866842105263,528.948052631579,535.9326842105263,524.9124736842105,634.8526315789474,544.2265052631578,2.315170521364171
IBITINGA,SP,689,504.33468795355583,526.7860667634252,538.8097242380262,549.9693759071118,656.2844702467344,555.2368650217708,2.601123595505618
IBITITÁ,BA,746,464.1769436997319,474.6202412868633,492.6375335120643,487.5577747989276,590.3217158176943,501.86284182305627,1.1258782201405153
IBIÚNA,SP,645,513.1308527131783,532.4291472868217,541.8610852713178,554.6862015503875,633.3023255813954,555.0819224806202,2.5171779141104293
IBOTIRAMA,BA,839,451.1978545887962,459.7353992848629,481.7365911799762,469.95780691299166,535.8760429082241,479.70073897497025,1.0376447876447876
ICAPUÍ,CE,415,477.0862650602409,488.8942168674699,509.4884337349398,510.66409638554217,608.6746987951807,518.9615421686747,1.319277108433735
ICATU,MA,880,441.7025,439.41772727272723,462.3094318181818,453.7152272727273,520.6818181818181,463.5653409090909,0.9113660062565172
ICÓ,CE,1463,461.71230348598766,477.1438140806562,497.5995898838004,497.4274094326726,569.2412850307587,500.62488038277513,1.1533641160949868
IGACI,AL,650,454.4055384615384,468.1030769230769,480.2863076923077,481.0556923076923,568.9538461538461,490.5608923076923,1.027027027027027
IGARAPÉ,MG,516,497.2899224806202,526.6143410852713,536.1550387596899,526.0625968992248,645.7751937984497,546.3794186046513,2.605723370429253
IGARAPÉ-AÇU,PA,1117,453.2384959713519,459.57555953446735,475.7561324977618,463.62667860340196,558.6034019695613,482.16005371530883,1.1260129659643436
IGARAPÉ-MIRI,PA,1759,441.8837407617965,443.1216031836271,466.10068220579876,453.2090392268334,532.2455940875498,467.3121318931211,0.9670035671819263
IGARASSU,PE,2370,474.20156118143456,489.06421940928266,509.16628691983124,500.08569620253166,590.379746835443,512.5795021097047,1.4556915090841676
IGREJINHA,RS,456,503.26250000000005,527.8041666666667,548.141447368421,542.7195175438596,640.7456140350877,552.5346491228071,2.8075949367088606
IGUABA GRANDE,RJ,405,496.2903703703704,516.9738271604938,531.2017283950618,522.8627160493827,616.4938271604939,536.7644938271604,2.329867674858223
IGUAPE,SP,457,489.0949671772429,512.2319474835887,526.4168490153173,520.945295404814,591.2035010940918,527.9785120350109,1.9852941176470589
IGUATU,CE,2512,481.97925955414007,499.7632961783439,515.1378184713376,524.6322452229299,629.0047770700637,530.103479299363,1.5142857142857142
IJUÍ,RS,1805,518.2430470914127,539.0494736842105,546.6004986149585,553.4381163434904,663.3905817174515,564.1443434903047,3.1449908088235294
ILHA SOLTEIRA,SP,435,510.52298850574715,526.5062068965517,535.1896551724138,548.0144827586207,644.3678160919541,552.9202298850576,3.1226635514018692
ILHABELA,SP,300,504.0773333333334,522.2403333333333,538.303,532.3040000000001,618.4,543.0649333333333,3.1575178997613365
ILHÉUS,BA,3987,486.3735139202408,507.62949586155,520.8490594431904,505.3835716077251,630.1730624529722,530.0817406571357,1.8383522727272728
IMBITUBA,SC,627,503.5377990430622,525.9582137161084,541.1082934609251,529.3475279106858,656.9377990430622,551.3779266347686,2.978076379066478
IMBÉ,RS,299,498.82441471571906,527.5461538461539,538.1983277591972,519.4959866220736,598.8628762541806,536.5855518394649,2.325301204819277
IMPERATRIZ,MA,8411,489.31738199976223,506.89330638449644,518.5059564855546,519.6728926405897,650.636071810724,537.0051218642254,2.0981041687901336
INCONFIDENTES,MG,424,507.44693396226415,526.3917452830188,536.5290094339622,557.1964622641509,682.122641509434,561.9373584905659,2.056410256410256
INDAIAL,SC,418,522.2471291866028,546.8662679425837,551.733971291866,559.254066985646,669.8086124401914,569.982009569378,3.664035087719298
INDAIATUBA,SP,2968,529.6631064690027,550.9548517520216,557.3339959568733,581.6883760107817,680.0539083557951,579.9388477088949,4.729993493819128
INDEPENDÊNCIA,CE,542,459.3466789667897,479.85258302583026,495.0178966789668,498.80184501845014,578.1549815498155,502.23479704797046,1.1104033970276008
INDIAROBA,SE,295,451.233220338983,445.1040677966102,470.09525423728815,461.86338983050854,514.3728813559322,468.5337627118644,1.046875
INGÁ,PB,833,457.23013205282115,476.4937575030012,496.18283313325327,480.6259303721489,600.0960384153661,502.1257382953181,1.010928961748634
